season,episode,title,air_date,imdb_id,imdb_rating,features_george_huang,heavy_finn_munch,heavy_trial,one_sentence_plot,one_sentence_reason
12,22,Bang,2011-05-04,,8.5,True,False,False,"When an abandoned baby is found on playground, Detectives Benson and Stabler go in search of the child's caregiver. Upon meeting the nanny and her boyfriend, Ken Turner, they soon ",Strong classic SVU pacing and a solid standalone watch.
12,23,Delinquent,2011-05-11,,8.5,True,False,False,"When a young woman finds a teenage boy asleep and naked in her bedroom, his mother, Bree Walsh, is quick to defend him. While Detective Benson and Detective Stabler try to figure o",Strong classic SVU pacing and a solid standalone watch.
12,24,Smoked,2011-05-18,,8.5,True,False,False,"When a woman is murdered during an afternoon shopping trip with her daughter, Detectives Benson and Stabler are called in because she was scheduled to testify in their high-profile",Strong classic SVU pacing and a solid standalone watch.
13,1,Scorched Earth,2011-09-21,,8.5,True,False,False,The detectives of the Special Victims Unit are called to the scene when a hotel maid reports being assaulted by Italian diplomat Robert Distasio Bureau Chief Mike Cutter and ADA Al,Strong classic SVU pacing and a solid standalone watch.
13,2,Personal Fouls,2011-09-28,,8.5,True,False,False,"As Coach Ray Masters is inducted to the Metro Basketball Hall of Fame by former students Carmelo Anthony and Chris Bosh, an ex-player accuses the coach of sexually abusing him as a",Strong classic SVU pacing and a solid standalone watch.
13,3,Blood Brothers,2011-10-05,,8.5,True,False,False,"When a pregnant thirteen-year-old girl refuses to identify her baby's father, Benson and the SVU squad work to determine if she was raped. Their investigation leads to several men ",Strong classic SVU pacing and a solid standalone watch.
13,4,Double Strands,2011-10-12,,8.5,True,False,False,Dancer is followed home and raped by a man with a distinctive tattoo and the details of the attack remind Rollins of a serial rapist she was tracking back home. The detectives arre,Strong classic SVU pacing and a solid standalone watch.
13,5,Missing Pieces,2011-10-19,,8.5,True,False,False,Young woman visiting from Buffalo claims that her car was stolen outside a Manhattan convenience store with her baby still buckled in the backseat. Benson and Amaro get as much inf,Strong classic SVU pacing and a solid standalone watch.
13,6,True Believers,2011-11-02,,8.5,True,False,False,"Young music student is raped at gunpoint in her own apartment, but with her help, the SVU squad makes a quick arrest. Bureau Chief Mike Cutter takes over the case when he finds tha",Strong classic SVU pacing and a solid standalone watch.
13,7,Russian Brides,2011-11-09,,8.5,True,False,False,"When a young woman is found brutally murdered, the SVU detectives use her distinctive tattoos to identify her as a recently engaged Russian mail-order bride. Upon questioning her d",Strong classic SVU pacing and a solid standalone watch.
13,8,Educated Guess,2011-11-16,,8.5,True,False,False,"Man in custody at a mental hospital claims to have witnessed a rape in a break room. Despite the witness' shaky credibility the SVU begins an investigation, but the alleged victim,",Strong classic SVU pacing and a solid standalone watch.
13,9,Lost Traveler,2011-11-30,,8.5,True,False,False,"Romani child disappears on his way home from school. Benson and Amaro interview the distraught parents, who are distrustful of the police. The initial investigation leads Fin and R",Strong classic SVU pacing and a solid standalone watch.
13,10,Spiraling Down,2011-12-07,,8.5,True,False,False,Military colleague of Detective Amaro's wife reports his 14-year-old daughter missing. The detectives find the girl working as a prostitute under a possessive pimp. They quickly se,Strong classic SVU pacing and a solid standalone watch.
13,11,Theatre Tricks,2012-01-11,,8.5,True,False,False,"An actress in an interactive theater production is raped on stage, while the audience believes it to be part of the show. The SVU detectives hit a dead end in their investigation w",Strong classic SVU pacing and a solid standalone watch.
13,12,Official Story,2012-01-18,,8.5,True,False,False,The powerful CEO of a private military contractor is confronted by protesters and later found drugged and sexually assaulted in a park. Detectives Benson and Amaro begin their inve,Strong classic SVU pacing and a solid standalone watch.
13,13,Father's Shadow,2012-02-08,,8.5,True,False,False,An aspiring actress is found unconscious in Central Park with drugs in her system and evidence of sexual trauma. Detectives Benson and Amaro pay a visit to the reality show produce,Strong classic SVU pacing and a solid standalone watch.
13,14,Home Invasions,2012-02-15,,8.5,True,False,False,"Gunman storms a family's home, killing the parents and leaving their teenage daughter in critical condition. When a hate crime investigation turns into a dead end, Benson and the S",Strong classic SVU pacing and a solid standalone watch.
13,15,Hunting Ground,2012-02-22,,8.5,True,False,False,"Detective Benson and Executive ADA Haden's romantic weekend is interrupted by news that an underage prostitute has gone missing. As the SVU detectives dig into her disappearance, t",Strong classic SVU pacing and a solid standalone watch.
13,16,Child's Welfare,2012-02-29,,8.5,True,False,False,"Detective Benson's half-brother Simon Marsden turns up in New York after a five year absence, and asks for help - Child Services is threatening to take his children away from him. ",Strong classic SVU pacing and a solid standalone watch.
13,17,Justice Denied,2012-04-11,,8.5,True,False,False,"Rape victim is brought to the hospital after a harrowing hours-long ordeal, and Benson recognizes the suspect's M.O. from a case she solved eight years ago. The jailed rapist confe",Strong classic SVU pacing and a solid standalone watch.
13,18,Valentine's Day,2012-04-18,,8.5,True,False,False,"While video chatting with his wife on the way home from an international business trip, a Wall Street executive watches an intruder assault and abduct her. The kidnappers demand ra",Strong classic SVU pacing and a solid standalone watch.
13,19,Street Revenge,2012-04-25,,8.5,True,False,False,String of rapes in West Soho inspires a group of vigilantes to organize against both neighborhood crime and the NYPD. While Reporter Dennis Griscomb takes every opportunity to publ,Strong classic SVU pacing and a solid standalone watch.
13,20,Father Dearest,2012-05-02,,8.5,True,False,False,"Detectives Benson and Amaro investigate the disappearance of a teenaged girl after her young brother calls 9-1-1. While Fin and Rollins look into a possible abduction, they discove",Strong classic SVU pacing and a solid standalone watch.
13,21,Learning Curve,2012-05-09,,8.5,True,False,False,"As Detective Tutuola's son Ken prepares to tell his father that he is getting married, his fiance is brutally assaulted by a street gang. He's the latest in a string of recent hate",Strong classic SVU pacing and a solid standalone watch.
13,22,Strange Beauty,2012-05-16,,8.5,True,False,False,"While off-duty, Detective Rollins spots a young woman screaming in the back of a moving taxi. The SVU squad quickly identifies the victim as a rebellious teenager, estranged from h",Strong classic SVU pacing and a solid standalone watch.
13,23,Rhodium Nights,2012-05-23,,8.5,True,False,False,"An underage escort is found dead at a wild bachelor party, and Captain Cragen cautions his team to investigate with discretion, as there were several high-profile people at the sce",Strong classic SVU pacing and a solid standalone watch.
14,1,Lost Reputation,2012-09-26,,8.5,True,False,False,"In the season 14 premiere, the SVU squad is reeling from the fallout after Captain Cragen wakes up with a dead escort - a potential witness in an SVU case - in his bed. Tensions ru",Strong classic SVU pacing and a solid standalone watch.
14,2,Above Suspicion,2012-09-26,,8.5,True,False,False,"In the season 14 premiere, the SVU squad is reeling from the fallout after Captain Cragen wakes up with a dead escort - a potential witness in an SVU case - in his bed. Tensions ru",Strong classic SVU pacing and a solid standalone watch.
14,3,Twenty-Five Acts,2012-10-10,,8.5,True,False,False,"The young author of a wildly successful S&amp;M romance novel goes home with a famous television show host, who forces himself on her. Detectives Benson and Rollins work to convinc",Strong classic SVU pacing and a solid standalone watch.
14,4,Acceptable Loss,2012-10-17,,8.5,True,False,False,"With Captain Cragen back in the precinct, the SVU squad is in full force and working to expose a sex trafficking operation that enslaves young women. The detectives are on the verg",Strong classic SVU pacing and a solid standalone watch.
14,5,Manhattan Vigil,2012-10-24,,8.5,True,False,False,"In the series' landmark 300th episode, a young boy from Morningside Heights is kidnapped while in the care of his father, and the investigation reminds Captain Cragen Sergeant Munc",Strong classic SVU pacing and a solid standalone watch.
14,6,Friending Emily,2012-10-31,,8.5,True,False,False,An underage girl disappears after following her older sister to a college party in Manhattan. The SVU detectives mobilize to recover the missing girl but find themselves thwarted b,Strong classic SVU pacing and a solid standalone watch.
14,7,Vanity's Bonfire,2012-11-14,,8.5,True,False,False,The abduction of a baby from a city playground quickly turns into a custody dispute when the kidnapper swears she is the child's biological mother. She also claims the father is a ,Strong classic SVU pacing and a solid standalone watch.
14,8,Lessons Learned,2012-11-21,,8.5,True,False,False,"Professor's unusual encounter with Detective Amaro sends the SVU on an investigation into reports of sexual abuse at a prestigious private school. Stonewalled by the school board, ",Strong classic SVU pacing and a solid standalone watch.
14,9,Dreams Deferred,2012-12-05,,8.5,True,False,False,"When a man goes on a killing rampage through New York, the lead FBI agent calls upon the SVU to get information from the suspect's last known contact - a prostitute who had been in",Strong classic SVU pacing and a solid standalone watch.
14,10,Presumed Guilty,2013-01-02,,8.5,True,False,False,"The SVU's holiday celebrations are disrupted when Detective Tutuola's ex-brother-in-law is arrested for assaulting a priest Convinced of his innocence despite his criminal record, ",Strong classic SVU pacing and a solid standalone watch.
14,11,Beautiful Frame,2013-01-09,,8.5,True,False,False,"When a rape victim in an SVU case is arrested for the murder of her ex-boyfriend, Suffolk County DA Pam James lands the case and swiftly brings charges against the young woman. Det",Strong classic SVU pacing and a solid standalone watch.
14,12,Criminal Hatred,2013-01-30,,8.5,True,False,False,"The SVU detectives go undercover to arrest a man who targets and brutally attacks other men. They gather enough evidence for ADA Barba to file charges, but the case begins to spira",Strong classic SVU pacing and a solid standalone watch.
14,13,Monster's Legacy,2013-02-06,,8.5,True,False,False,"When a janitor brutally attacks an athletic coach, the SVU connects his violent behavior to a history of sexual abuse by someone he trusted. The detectives soon uncover more victim",Strong classic SVU pacing and a solid standalone watch.
14,14,Secrets Exhumed,2013-02-13,,8.5,True,False,False,"When FBI Agent Dana Lewis suspects that a 25 year-old rape-murder case in New York is connected to several unsolved cases across the country, she joins the SVU in investigating the",Strong classic SVU pacing and a solid standalone watch.
14,15,Deadly Ambition,2013-02-20,,8.5,True,False,False,"Detective Rollins comes home to find her sister Kim in her apartment, beaten up by her abusive boyfriend, and this time, pregnant. The SVU squad does all they can to keep her safe,",Strong classic SVU pacing and a solid standalone watch.
14,16,Funny Valentine,2013-02-27,,8.5,True,False,False,"Promising singer is brutally attacked by her boyfriend, a popular hip hop star. ADA Barba works to build a case, but the victim refuses to aid the prosecution and, despite Detectiv",Strong classic SVU pacing and a solid standalone watch.
14,17,Undercover Blue,2013-03-20,,8.5,True,False,False,"As he prepares to testify against pimp Bart Ganzel, a woman comes forward claiming that Brian Cassidy raped her while he was an undercover detective. ADA Barba, Detective Benson an",Strong classic SVU pacing and a solid standalone watch.
14,18,Legitimate Rape,2013-03-27,,8.5,True,False,False,Popular sports reporter seeks out Detective Benson to accuse a cameraman of rape and stalking. The SVU squad and ADA Barba begin their preparations for a difficult trial when the v,Strong classic SVU pacing and a solid standalone watch.
14,19,Born Psychopath,2013-04-03,,8.5,True,False,False,"When a school nurse notices several injuries on a young girl, the SVU detectives are called in to investigate. A closer look at her family reveals a mother struggling to manage the",Strong classic SVU pacing and a solid standalone watch.
14,20,Girl Dishonored,2013-04-24,,8.5,True,False,False,Olivia Benson and the detectives of the Special Victims Unit investigate the alleged rape of a sorority pledge on a college campus. Their attempts to piece together the events of t,Strong classic SVU pacing and a solid standalone watch.
14,21,Traumatic Wound,2013-05-01,,8.5,True,False,False,"Suburban teen is brutally assaulted when a concert turns into a mob scene. Friends and eyewitnesses give mixed accounts of the event, and Detective Amaro finds himself trying to sa",Strong classic SVU pacing and a solid standalone watch.
14,22,Poisoned Motive,2013-05-08,,8.5,True,False,False,"Two surprise sniper attacks on the NYPD leave the SVU squad scrambling for answers. When the link between the shootings appears to be Detective Tutuola, he reconnects with his form",Strong classic SVU pacing and a solid standalone watch.
14,23,Brief Interlude,2013-05-15,,8.5,True,False,False,"Detectives Benson and Amaro are called to the scene when an unconscious woman with signs of physical trauma is found in a river near the Mayor's home. With the victim in a coma, th",Strong classic SVU pacing and a solid standalone watch.
14,24,Her Negotiation,2013-05-22,,8.5,True,False,False,"After making a seemingly routine arrest of a man exposing himself in Central Park, Detective Rollins has a bad feeling about the suspect and calls upon the entire SVU squad and ADA",Strong classic SVU pacing and a solid standalone watch.
15,1,Surrender Benson,2013-09-25,,8.5,True,False,False,"Hours turn into days, and with no word from Detective Benson, the SVU squad takes drastic measures to find her and her abductor. A trail of murders and rape victims leads them to f",Strong classic SVU pacing and a solid standalone watch.
15,2,Imprisoned Lives,2013-09-25,,8.5,True,False,False,"A young boy is abandoned in Times Square and leads the detectives to the house where his family lives. Inside they find a locked basement where more victims await rescue, and work ",Strong classic SVU pacing and a solid standalone watch.
15,3,American Tragedy,2013-10-02,,8.5,True,False,False,"String of rapes on the Upper West Side raises concerns across the city, and while Detectives Tutuola and Rollins question everyone who fits the suspect's description, celebrity che",Strong classic SVU pacing and a solid standalone watch.
15,4,Internal Affairs,2013-10-09,,8.5,True,False,False,Officer Michael Groves ends up in a psych ward after turning on his old squad - he accuses the 12th precinct of cooking the books and making rape allegations disappear. Internal Af,Strong classic SVU pacing and a solid standalone watch.
15,5,Wonderland Story,2013-10-16,,8.5,True,False,False,"Sarah Walsh wakes up from a night of partying and believes she's been raped. In shock that it could happen again, she calls Detective Benson, who handled her previous rape case, fo",Strong classic SVU pacing and a solid standalone watch.
15,6,October Surprise,2013-10-23,,8.5,True,False,False,"When ADA Barba's childhood friend, Eddie Garcia, is arrested for attempted rape, his connection to mayoral frontrunner Alex Munoz puts the campaign in jeopardy. But when an underco",Strong classic SVU pacing and a solid standalone watch.
15,7,Dissonant Voices,2013-11-06,,8.5,True,False,False,"Singing coach Jackie Walker is at the height of his career, with a featured role on television's biggest reality show, ""American Diva,"" and a steady position teaching music at a pr",Strong classic SVU pacing and a solid standalone watch.
15,8,Military Justice,2013-11-13,,8.5,True,False,False,"Junior officer Amelia Albers is arrested for DUI while on leave in New York City, but her ripped clothes and injuries lead the police to call Detective Benson for help. When a grou",Strong classic SVU pacing and a solid standalone watch.
15,9,Rapist Anonymous,2013-11-20,,8.5,True,False,False,Detective Amanda Rollins helps her friend Lena Olson press charges against her lover when she accuses him of rape. But Lena's history with the suspect and her proclivity for rough ,Strong classic SVU pacing and a solid standalone watch.
15,10,Psycho/Therapist,2014-01-08,,8.5,True,False,False,"'The Beast' returns when Detective Benson is forced to face Lewis in the courtroom, and the stress of reliving the attack causes setbacks in her recovery. With Lewis trying every t",Strong classic SVU pacing and a solid standalone watch.
15,11,Amaro's One-Eighty,2014-01-15,,8.5,True,False,False,Detectives Amaro and Rollins leave a party and stumble upon Officer McKenna in pursuit of a suspected drug dealer. A standoff leads to gunfire and the teenaged suspect is gravely w,Strong classic SVU pacing and a solid standalone watch.
15,12,Jersey Breakdown,2014-01-22,,8.5,True,False,False,The SVU teams up with federal prosecutor Connie Rubirosa after an underage runaway is found raped and beaten under the Highline. The sex trafficking investigation leads to New Jers,Strong classic SVU pacing and a solid standalone watch.
15,13,Betrayal's Climax,2014-01-29,,8.5,True,False,False,"Sixteen year-old Avery Capshaw's parents report her kidnapped, and the SVU finds signs of a party turned violent. Her boyfriend, Manny Montero, is a scholarship student from the Pr",Strong classic SVU pacing and a solid standalone watch.
15,14,Wednesday's Child,2014-02-05,,8.5,True,False,False,"Tom Moore arrives home from a business trip to find his young son, Nicky, missing from his bed. With a history of behavioral problems, the cops suspect he wandered off alone, and t",Strong classic SVU pacing and a solid standalone watch.
15,15,Comic Perversion,2014-02-26,,8.5,True,False,False,Popular comedian Josh Galloway is faced with student protestors after a set at Tompkins Square University. His demeaning jokes about women and rape become more serious when a stude,Strong classic SVU pacing and a solid standalone watch.
15,16,Gridiron Soldier,2014-03-05,,8.5,True,False,False,"High school football star Cedric Jones goes missing in New York City, and his uncle seeks help from their hometown friend, Detective Rollins. Though already committed to attending ",Strong classic SVU pacing and a solid standalone watch.
15,17,Gambler's Fallacy,2014-03-12,,8.5,True,False,False,"Detective Amanda Rollins' addiction drives her to an illegal gambling club, where waitress Clare Wilson recognizes her as a cop. To protect her job, Rollins strikes a deal with the",Strong classic SVU pacing and a solid standalone watch.
15,18,Criminal Stories,2014-03-19,,8.5,True,False,False,Renowned New York Ledger columnist Jimmy MacArthur is given full access to Sergeant Benson and the squad for an inside look at the city's Special Victims Unit. When the rape case o,Strong classic SVU pacing and a solid standalone watch.
15,19,Downloaded Child,2014-04-02,,8.5,True,False,False,"Single mom Jenny Aschler is arrested for child endangerment. Not trusting anyone to take care of her young daughter Maddie, she instead leaves her home alone for days. Jenny's fier",Strong classic SVU pacing and a solid standalone watch.
15,20,Beast's Obsession,2014-04-09,,8.5,True,False,False,"The sadistic William Lewis escapes from prison, arbitrarily killing as he goes. Concerned for Benson's safety, a security detail is assigned to her 24/7, but it doesn't take long f",Strong classic SVU pacing and a solid standalone watch.
15,21,Post-Mortem Blues,2014-04-30,,8.5,True,False,False,"In the moments after William Lewis' death, Sergeant Benson is rescued by the SVU squad, but her torment continues. The Internal Affairs investigation of her actions is deemed incon",Strong classic SVU pacing and a solid standalone watch.
15,22,Reasonable Doubt,2014-05-07,,8.5,True,False,False,"Benson and Murphy question renowned television producer Frank Maddox when he's accused of molesting his 8 year-old daughter Chelsea. Maddox's estranged wife, actress Catherine Summ",Strong classic SVU pacing and a solid standalone watch.
15,23,Thought Criminal,2014-05-14,,8.5,True,False,False,"Under the guidance of Lieutenant Murphy, Sergeant Benson and the SVU take an active approach to catching sex offenders - they target Simon Wilkes, a well-regarded photographer with",Strong classic SVU pacing and a solid standalone watch.
15,24,Spring Awakening,2014-05-21,,8.5,True,False,False,"Amaro's recklessness once again makes him the target of Internal Affairs, and he has no choice but to face the consequences. With his professional and personal life at risk, he loo",Strong classic SVU pacing and a solid standalone watch.
16,1,Girls Disappeared,2014-09-24,,8.5,True,False,False,"In the season 16 premiere, Sergeant Benson juggles work and her new role as foster mother to baby Noah Porter. Amaro, now working the traffic beat in Queens, arrests an underage pr",Strong classic SVU pacing and a solid standalone watch.
16,2,American Disgrace,2014-10-01,,8.5,True,False,False,"Basketball superstar Shakir ""The Shark"" Wilkins announces his partnership with the Orion Bay clothing line, owned by billionaire Orion Bauer and his daughter Cordelia. But the SVU ",Strong classic SVU pacing and a solid standalone watch.
16,3,Producer's Backend,2014-10-08,,8.5,True,False,False,Amaro reports to the scene of a car crash where Hollywood starlet Tensley Evans tries to flirt her way out of an arrest. Amaro's by-the-book handling of the situation gets him back,Strong classic SVU pacing and a solid standalone watch.
16,4,Holden's Manifesto,2014-10-15,,8.5,True,False,False,"New York City bike messenger Holden March creates a video diary of his troubles with women. Talk soon escalates to action, and the SVU scrambles to find his manifesto before he com",Strong classic SVU pacing and a solid standalone watch.
16,5,Pornstar's Requiem,2014-10-22,,8.5,True,False,False,"Evie Barnes answers a modeling ad hoping to make some cash for tuition, but the job quickly spirals into online pornography. When her classmates discover her double life, they cros",Strong classic SVU pacing and a solid standalone watch.
16,6,Glasgowman's Wrath,2014-11-05,,8.5,True,False,False,"Best friends Perry Gilbert and Mia Harris sneak into the woods with Mia's young sister Zoe in tow. Their search for the mythical Glasgowman leads to a series of violent events, lea",Strong classic SVU pacing and a solid standalone watch.
16,7,Chicago Crossover,2014-11-12,,8.5,True,False,False,"Sergeant Hank Voight and Detectives Erin Lindsay and Jay Halstead track a child pornography victim to his last-known whereabouts in New York City, where Sergeant Benson and the SVU",Strong classic SVU pacing and a solid standalone watch.
16,8,Spousal Privilege,2014-11-19,,8.5,True,False,False,"Detective Tutuola comes across leaked security footage of a violent domestic dispute in a parking garage, showing sportscaster A.J. Martin hit his girlfriend Paula. While Fin and B",Strong classic SVU pacing and a solid standalone watch.
16,9,Pattern Seventeen,2014-12-10,,8.5,True,False,False,"When a series of young, petite girls are assaulted in the early morning hours, Detective Rollins matches the pattern to several rapes she worked in Atlanta. When she finds that the",Strong classic SVU pacing and a solid standalone watch.
16,10,Forgiving Rollins,2015-01-07,,8.5,True,False,False,"Atlanta's Deputy Chief Charles Patton and his newest detective, Reese Taymor visit New York for a law enforcement conference. When Reese is found unconscious in her hotel bathroom,",Strong classic SVU pacing and a solid standalone watch.
16,11,Agent Provocateur,2015-01-14,,8.5,True,False,False,"Fifteen year-old Madison Baker sneaks out of her uncle's home to meet breakout movie star Scott Russo, who invited her to a party via social media. Later that night, a patrolman fi",Strong classic SVU pacing and a solid standalone watch.
16,12,Padre Sandunguero,2015-01-21,,8.5,True,False,False,"Amaro's father, Nicolas, asks his estranged family to attend his marriage to 28-year-old Gabriella Nunez, and despite their volatile past, all but Amaro agree. When a fight breaks ",Strong classic SVU pacing and a solid standalone watch.
16,13,Decaying Morality,2015-02-04,,8.5,True,False,False,"Benson and Rollins find a teenaged girl crying in the street, her clothes torn. Jenna Davis says she was raped in a pizzeria bathroom by Jerome Jones. Jones has a criminal record a",Strong classic SVU pacing and a solid standalone watch.
16,14,Intimidation Game,2015-02-11,,8.5,True,False,False,"Video game developer Raina Punjabi solidifies the launch of her first game amid a stream of online insults, intimidation and death threats from the male-dominated gaming community.",Strong classic SVU pacing and a solid standalone watch.
16,15,Undercover Mother,2015-02-18,,8.5,True,False,False,"Working undercover to bust a sex trafficking ring, Det. Carisi stumbles upon Martha Thornhill, a mother who has embedded herself as a Madame in the organization for three years in ",Strong classic SVU pacing and a solid standalone watch.
16,16,December Solstice,2015-02-25,,8.5,True,False,False,"Celebrity author Walter Briggs is the focus of a feud between his sixth wife, Charmaine, and his daughters from previous marriages (guest stars Emily Bergl and Susan Pourfar). The ",Strong classic SVU pacing and a solid standalone watch.
16,17,Parole Violations,2015-03-25,,8.5,True,False,False,Detective Carisi's sister Bella prepares for her wedding to fiancé Tommy Sullivan and the upcoming birth of their child. But when Tommy falls back into bad habits and accuses his p,Strong classic SVU pacing and a solid standalone watch.
16,18,Devastating Story,2015-04-01,,8.5,True,False,False,"Popular television host Skip Peterson airs an interview with college student Heather Manning, who claims she was gang raped in a fraternity house. While the tragic account of Heath",Strong classic SVU pacing and a solid standalone watch.
16,19,Granting Immunity,2015-04-08,,8.5,True,False,False,Pornographic photos from 15 year-old Savannah Biel's house party quickly circulate around her Tribeca high school and go viral. Barba's efforts to arrest the student responsible fo,Strong classic SVU pacing and a solid standalone watch.
16,20,Daydream Believer,2015-04-29,,8.5,True,False,False,Benson and Voight lead their teams in the investigation of a rape/murder case that is frighteningly similar to a case from New York a decade ago. When forced to release their main ,Strong classic SVU pacing and a solid standalone watch.
16,21,Perverted Justice,2015-05-06,,8.5,True,False,False,"Bayard Ellis takes on the case of a man incarcerated for incest and rape, whose daughter Michelle, the victim and star witness when she was a child, wants to recant her testimony a",Strong classic SVU pacing and a solid standalone watch.
16,22,Parent's Nightmare,2015-05-13,,8.5,True,False,False,"Year-old Owen Farhidi disappears from school and his mother Dana receives a ransom request. When surveillance footage shows that Owen recognized his abductor, Detective Amaro works",Strong classic SVU pacing and a solid standalone watch.
16,23,Surrendering Noah,2015-05-20,,8.5,True,False,False,"Sgt. Benson and ADA Barba take Johnny D to trial for sex trafficking, rape, assault and kidnapping. But when Baby Noah's adoption becomes entangled in the case, Benson fears for No",Strong classic SVU pacing and a solid standalone watch.
17,1,Devil's Dissections,2015-09-23,,8.5,True,False,False,"The SVU is called to a familiar crime scene - the beach where serial killer Gregory Yates buried his many victims. When another body washes ashore, Detective Rollins tries to coax ",Strong classic SVU pacing and a solid standalone watch.
17,2,Criminal Pathology,2015-09-23,,8.5,True,False,False,"The SVU is called to a familiar crime scene - the beach where serial killer Gregory Yates buried his many victims. When another body washes ashore, Detective Rollins tries to coax ",Strong classic SVU pacing and a solid standalone watch.
17,3,Transgender Bridge,2015-09-30,,8.5,True,False,False,"15 year-old Avery Parker walks home from school through Fort Tryon Park when she's surrounded by a group of rowdy boys. Taunts and jokes intensify to pushing and shoving, leaving A",Strong classic SVU pacing and a solid standalone watch.
17,4,Institutional Fail,2015-10-07,,8.5,True,False,False,A starving toddler found wandering the streets alone leads detectives to the home of Manuela Ozuna and another child in grave condition. The police question Department of Child Ser,Strong classic SVU pacing and a solid standalone watch.
17,5,Community Policing,2015-10-14,,8.5,True,False,False,"In the pursuit of an SVU rape suspect, detectives from another precinct shoot and kill an unarmed black man. As racial tensions rise in the city, Barba is tasked to indict three of",Strong classic SVU pacing and a solid standalone watch.
17,6,Maternal Instincts,2015-10-21,,8.5,True,False,False,"Rollins' mother Beth throws her a baby shower while the SVU reports to a four-star hotel where a famous violinist was raped by her colleague, Anton Krasnikov. With no memory of the",Strong classic SVU pacing and a solid standalone watch.
17,7,Patrimonial Burden,2015-11-04,,8.5,True,False,False,The SVU investigates an unraveling web of secrets when the virtuous 13 year-old daughter of a famous reality TV family discovers she's pregnant.,Strong classic SVU pacing and a solid standalone watch.
17,8,Melancholy Pursuit,2015-11-11,,8.5,True,False,False,"The hunt for a missing teenage girl takes an emotional toll on Sgt. Dodds, and DNA evidence becomes a crucial lead in finding the girl's abductor.",Strong classic SVU pacing and a solid standalone watch.
17,9,Depravity Standard,2015-11-18,,8.5,True,False,False,"Lt. Benson seeks justice in the trial of child abductor Lewis Hodda, but when a plea deal is rejected, Barba must rely on decades-old evidence to make his case and faces off agains",Strong classic SVU pacing and a solid standalone watch.
17,10,Catfishing Teacher,2016-01-06,,8.5,True,False,False,A high school student plans a clandestine hookup with his female teacher but ends up in a far more sinister situation.,Strong classic SVU pacing and a solid standalone watch.
17,11,Townhouse Incident,2016-01-13,,8.5,True,False,False,Benson is taken hostage when she tries to stop a violent home invasion.,Strong classic SVU pacing and a solid standalone watch.
17,12,A Misunderstanding,2016-01-20,,8.5,True,False,False,"A murky he-said, she-said date rape case ruins the futures of two high school students.",Strong classic SVU pacing and a solid standalone watch.
17,13,Forty-One Witnesses,2016-02-03,,8.5,True,False,False,"A woman is followed home and raped outside her building, where several neighbors witness the crime but fail to call for help.",Strong classic SVU pacing and a solid standalone watch.
17,14,Nationwide Manhunt,2016-02-10,,8.5,True,False,False,Chicago P.D. detectives Lindsay and Dawson join the SVU in the hunt for two escaped murderers they helped to convict.,Strong classic SVU pacing and a solid standalone watch.
17,15,Collateral Damages,2016-02-17,,8.5,True,False,False,An undercover sting leads to the takedown of an online pedophile ring and the arrest of two high-profile suspects.,Strong classic SVU pacing and a solid standalone watch.
17,16,Star-Struck Victims,2016-02-24,,8.5,True,False,False,"When a lack of evidence leads Barba to drop rape charges against a popular actor, Rollins takes matters into her own hands.",Strong classic SVU pacing and a solid standalone watch.
17,17,Manhattan Transfer,2016-03-02,,8.5,True,False,False,"An investigation into the sexual exploitation of underage Catholic schoolgirls leads to shocking charges against judges, legislators, DAs, and members of the NYPD.",Strong classic SVU pacing and a solid standalone watch.
17,18,Unholiest Alliance,2016-03-23,,8.5,True,False,False,"When one of their own is implicated in a cover-up, the SVU struggles to unravel a sex trafficking operation deeply-rooted in government offices, the police department, and the Cath",Strong classic SVU pacing and a solid standalone watch.
17,19,Sheltered Outcasts,2016-03-30,,8.5,True,False,False,Detective Carisi lives undercover at a homeless shelter to determine if one of its sex offender residents is the suspect in a string of neighborhood rapes.,Strong classic SVU pacing and a solid standalone watch.
17,20,Fashionable Crimes,2016-05-04,,8.5,True,False,False,"A young model is raped by a renowned fashion house photographer, who looks to his successful brother to make the charges disappear.",Strong classic SVU pacing and a solid standalone watch.
17,21,Assaulting Reality,2016-05-11,,8.5,True,False,False,The producers of a reality dating series make Benson and the SVU part of the show when they investigate a contestant's claim that she was raped.,Strong classic SVU pacing and a solid standalone watch.
17,22,Intersecting Lives,2016-05-18,,8.5,True,False,False,"A corrections officer is arrested for sexually assaulting female inmates in and out of prison, and the union that supports him targets Barba and the SVU.",Strong classic SVU pacing and a solid standalone watch.
17,23,Heartfelt Passages,2016-05-25,,8.5,True,False,False,"When the investigation of Corrections Officer Gary Munson deepens, he and his union take drastic actions that threaten the lives of ADA Barba and the SVU squad.",Strong classic SVU pacing and a solid standalone watch.
18,1,Terrorized,2016-09-21,,8.5,True,False,False,A young boy is found wandering alone in Central Park and the search for his parents leads to startling evidence of a planned mass casualty event in the city. As the SVU works with ,Strong classic SVU pacing and a solid standalone watch.
18,2,Making a Rapist,2016-09-28,,8.5,True,False,False,"After 16 years in prison, a convicted rapist is exonerated due to newly tested DNA evidence. But only a day later, Fin is called to the scene of a shocking crime and must once agai",Strong classic SVU pacing and a solid standalone watch.
